1,1,3,19.368
1,1,4,17.908
1,1,5,17.798
2,1,3,6.720
2,1,4,6.637
2,1,5,6.851
3,1,3,7.421
3,1,4,7.216
3,1,5,7.081
4,1,3,3.392
4,1,4,3.486
4,1,5,3.433
5,1,3,11.991
5,1,4,11.953
5,1,5,12.029
6,1,3,4.274
6,1,4,4.172
6,1,5,4.225
7,1,3,20.358
7,1,4,20.394
7,1,5,20.522
8,1,3,9.279
8,1,4,9.122
8,1,5,9.206
9,1,3,18.845
9,1,4,18.532
9,1,5,18.360
10,1,3,14.134
10,1,4,14.044
10,1,5,14.175
11,1,3,10.931
11,1,4,11.035
11,1,5,10.884
12,1,3,5.095
12,1,4,5.128
12,1,5,5.074
13,1,3,16.522
13,1,4,16.469
13,1,5,16.411
14,1,3,5.578
14,1,4,5.635
14,1,5,5.526
15,1,3,0.001
15,1,4,0.001
15,1,5,0.001
16,1,3,3.167
16,1,4,3.122
16,1,5,3.204
17,1,3,45.701
17,1,4,45.753
17,1,5,45.443
18,1,3,42.327
18,1,4,42.476
18,1,5,41.150
19,1,3,9.984
19,1,4,10.051
19,1,5,10.004
20,1,3,9.967
20,1,4,10.050
20,1,5,9.902
21,1,3,30.194
21,1,4,30.601
21,1,5,34.279
22,1,3,8.269
22,1,4,8.188
22,1,5,8.379
