1,1,3,0.569
1,1,4,0.492
1,1,5,0.493
1,2,3,0.240
1,2,4,0.287
1,2,5,0.245
1,4,3,0.139
1,4,4,0.135
1,4,5,0.130
1,8,3,0.090
1,8,4,0.090
1,8,5,0.084
1,16,3,0.093
1,16,4,0.087
1,16,5,0.085
1,32,3,0.119
1,32,4,0.108
1,32,5,0.123
1,64,3,0.175
1,64,4,0.278
1,64,5,0.167
1,128,3,0.331
1,128,4,0.234
1,128,5,0.348
2,1,3,0.248
2,1,4,0.248
2,1,5,0.250
2,2,3,0.132
2,2,4,0.133
2,2,5,0.133
2,4,3,0.071
2,4,4,0.071
2,4,5,0.070
2,8,3,0.039
2,8,4,0.039
2,8,5,0.041
2,16,3,0.028
2,16,4,0.033
2,16,5,0.033
2,32,3,0.032
2,32,4,0.052
2,32,5,0.035
2,64,3,0.079
2,64,4,0.083
2,64,5,0.083
2,128,3,0.121
2,128,4,0.120
2,128,5,0.127
3,1,3,0.695
3,1,4,0.689
3,1,5,0.690
3,2,3,0.359
3,2,4,0.355
3,2,5,0.354
3,4,3,0.182
3,4,4,0.183
3,4,5,0.181
3,8,3,0.098
3,8,4,0.109
3,8,5,0.099
3,16,3,0.081
3,16,4,0.077
3,16,5,0.071
3,32,3,0.074
3,32,4,0.084
3,32,5,0.057
3,64,3,0.111
3,64,4,0.109
3,64,5,0.107
3,128,3,0.164
3,128,4,0.261
3,128,5,0.137
4,1,3,0.600
4,1,4,0.600
4,1,5,0.579
4,2,3,0.292
4,2,4,0.312
4,2,5,0.315
4,4,3,0.152
4,4,4,0.152
4,4,5,0.155
4,8,3,0.084
4,8,4,0.088
4,8,5,0.093
4,16,3,0.059
4,16,4,0.057
4,16,5,0.061
4,32,3,0.064
4,32,4,0.081
4,32,5,0.082
4,64,3,0.233
4,64,4,0.108
4,64,5,0.121
4,128,3,0.283
4,128,4,0.205
4,128,5,0.152
5,1,3,5.297
5,1,4,5.229
5,1,5,5.033
5,2,3,2.947
5,2,4,3.124
5,2,5,3.092
5,4,3,1.559
5,4,4,1.487
5,4,5,1.562
5,8,3,0.793
5,8,4,0.781
5,8,5,0.808
5,16,3,0.443
5,16,4,0.440
5,16,5,0.423
5,32,3,0.339
5,32,4,0.367
5,32,5,0.487
5,64,3,0.667
5,64,4,0.493
5,64,5,0.625
5,128,3,1.329
5,128,4,1.431
5,128,5,1.311
6,1,3,8.121
6,1,4,8.140
6,1,5,8.176
6,2,3,4.397
6,2,4,4.391
6,2,5,4.446
6,4,3,2.399
6,4,4,2.393
6,4,5,2.436
6,8,3,1.292
6,8,4,1.305
6,8,5,1.318
6,16,3,0.751
6,16,4,0.737
6,16,5,0.755
6,32,3,0.672
6,32,4,0.577
6,32,5,0.600
6,64,3,0.562
6,64,4,0.466
6,64,5,0.494
6,128,3,0.850
6,128,4,0.765
6,128,5,0.787
7,1,3,0.208
7,1,4,0.210
7,1,5,0.210
7,2,3,0.114
7,2,4,0.114
7,2,5,0.113
7,4,3,0.061
7,4,4,0.060
7,4,5,0.061
7,8,3,0.037
7,8,4,0.035
7,8,5,0.038
7,16,3,0.026
7,16,4,0.025
7,16,5,0.042
7,32,3,0.030
7,32,4,0.031
7,32,5,0.046
7,64,3,0.078
7,64,4,0.072
7,64,5,0.075
7,128,3,0.154
7,128,4,0.126
7,128,5,0.246
8,1,3,0.252
8,1,4,0.250
8,1,5,0.252
8,2,3,0.134
8,2,4,0.136
8,2,5,0.137
8,4,3,0.071
8,4,4,0.071
8,4,5,0.074
8,8,3,0.048
8,8,4,0.041
8,8,5,0.045
8,16,3,0.033
8,16,4,0.034
8,16,5,0.034
8,32,3,0.065
8,32,4,0.051
8,32,5,0.067
8,64,3,0.087
8,64,4,0.098
8,64,5,0.080
8,128,3,0.395
8,128,4,0.139
8,128,5,0.288
9,1,3,9.488
9,1,4,9.454
9,1,5,9.432
9,2,3,4.946
9,2,4,5.205
9,2,5,5.375
9,4,3,3.011
9,4,4,3.039
9,4,5,2.904
9,8,3,1.451
9,8,4,1.491
9,8,5,1.512
9,16,3,0.838
9,16,4,0.819
9,16,5,0.783
9,32,3,0.665
9,32,4,0.795
9,32,5,0.692
9,64,3,0.775
9,64,4,0.765
9,64,5,0.840
9,128,3,1.944
9,128,4,1.725
9,128,5,1.665
10,1,3,13.449
10,1,4,13.389
10,1,5,13.512
10,2,3,9.263
10,2,4,10.055
10,2,5,9.172
10,4,3,5.366
10,4,4,5.216
10,4,5,5.385
10,8,3,2.848
10,8,4,2.842
10,8,5,2.876
10,16,3,1.958
10,16,4,1.881
10,16,5,1.993
10,32,3,1.367
10,32,4,1.617
10,32,5,1.508
10,64,3,1.218
10,64,4,1.163
10,64,5,1.317
10,128,3,1.257
10,128,4,1.155
10,128,5,1.280
11,1,3,
11,1,4,
11,1,5,
11,2,3,
11,2,4,
11,2,5,
11,4,3,
11,4,4,
11,4,5,
11,8,3,
11,8,4,
11,8,5,
11,16,3,
11,16,4,
11,16,5,
11,32,3,
11,32,4,
11,32,5,
11,64,3,
11,64,4,
11,64,5,
11,128,3,
11,128,4,
11,128,5,
12,1,3,
12,1,4,
12,1,5,
12,2,3,
12,2,4,
12,2,5,
12,4,3,
12,4,4,
12,4,5,
12,8,3,
12,8,4,
12,8,5,
12,16,3,
12,16,4,
12,16,5,
12,32,3,
12,32,4,
12,32,5,
12,64,3,
12,64,4,
12,64,5,
12,128,3,
12,128,4,
12,128,5,
13,1,3,
13,1,4,
13,1,5,
13,2,3,
13,2,4,
13,2,5,
13,4,3,
13,4,4,
13,4,5,
13,8,3,
13,8,4,
13,8,5,
13,16,3,
13,16,4,
13,16,5,
13,32,3,
13,32,4,
13,32,5,
13,64,3,
13,64,4,
13,64,5,
13,128,3,
13,128,4,
13,128,5,
14,1,3,
14,1,4,
14,1,5,
14,2,3,
14,2,4,
14,2,5,
14,4,3,
14,4,4,
14,4,5,
14,8,3,
14,8,4,
14,8,5,
14,16,3,
14,16,4,
14,16,5,
14,32,3,
14,32,4,
14,32,5,
14,64,3,
14,64,4,
14,64,5,
14,128,3,
14,128,4,
14,128,5,
15,1,3,
15,1,4,
15,1,5,
15,2,3,
15,2,4,
15,2,5,
15,4,3,
15,4,4,
15,4,5,
15,8,3,
15,8,4,
15,8,5,
15,16,3,
15,16,4,
15,16,5,
15,32,3,
15,32,4,
15,32,5,
15,64,3,
15,64,4,
15,64,5,
15,128,3,
15,128,4,
15,128,5,
16,1,3,4.089
16,1,4,4.142
16,1,5,3.958
16,2,3,3.407
16,2,4,3.366
16,2,5,3.378
16,4,3,1.862
16,4,4,1.773
16,4,5,1.805
16,8,3,0.903
16,8,4,0.896
16,8,5,0.964
16,16,3,0.530
16,16,4,0.533
16,16,5,0.549
16,32,3,0.582
16,32,4,0.471
16,32,5,0.495
16,64,3,0.781
16,64,4,0.756
16,64,5,0.820
16,128,3,1.317
16,128,4,1.519
16,128,5,0.944
17,1,3,11.528
17,1,4,12.502
17,1,5,12.441
17,2,3,9.821
17,2,4,10.039
17,2,5,9.842
17,4,3,5.400
17,4,4,5.579
17,4,5,5.516
17,8,3,2.624
17,8,4,2.697
17,8,5,2.670
17,16,3,1.534
17,16,4,1.558
17,16,5,1.550
17,32,3,1.290
17,32,4,1.171
17,32,5,1.285
17,64,3,1.163
17,64,4,1.198
17,64,5,1.068
17,128,3,2.023
17,128,4,1.973
17,128,5,2.093
18,1,3,12.412
18,1,4,12.490
18,1,5,12.748
18,2,3,10.157
18,2,4,9.774
18,2,5,10.087
18,4,3,5.321
18,4,4,5.259
18,4,5,5.278
18,8,3,2.529
18,8,4,2.503
18,8,5,2.482
18,16,3,1.457
18,16,4,1.491
18,16,5,1.482
18,32,3,1.193
18,32,4,1.130
18,32,5,1.234
18,64,3,0.960
18,64,4,1.039
18,64,5,1.083
18,128,3,2.051
18,128,4,1.999
18,128,5,2.129
19,1,3,33.848
19,1,4,33.691
19,1,5,34.182
19,2,3,18.364
19,2,4,18.795
19,2,5,19.104
19,4,3,11.250
19,4,4,10.663
19,4,5,10.840
19,8,3,5.395
19,8,4,5.435
19,8,5,5.217
19,16,3,2.855
19,16,4,2.926
19,16,5,2.962
19,32,3,2.371
19,32,4,2.339
19,32,5,2.241
19,64,3,2.083
19,64,4,2.053
19,64,5,2.392
19,128,3,4.173
19,128,4,4.031
19,128,5,4.249
20,1,3,0.475
20,1,4,0.454
20,1,5,0.469
20,2,3,0.227
20,2,4,0.249
20,2,5,0.243
20,4,3,0.122
20,4,4,0.123
20,4,5,0.124
20,8,3,0.071
20,8,4,0.072
20,8,5,0.072
20,16,3,0.058
20,16,4,0.055
20,16,5,0.052
20,32,3,0.051
20,32,4,0.074
20,32,5,0.070
20,64,3,0.116
20,64,4,0.115
20,64,5,0.121
20,128,3,0.169
20,128,4,0.265
20,128,5,0.166
21,1,3,
21,1,4,
21,1,5,
21,2,3,
21,2,4,
21,2,5,
21,4,3,
21,4,4,
21,4,5,
21,8,3,
21,8,4,
21,8,5,
21,16,3,
21,16,4,
21,16,5,
21,32,3,
21,32,4,
21,32,5,
21,64,3,
21,64,4,
21,64,5,
21,128,3,
21,128,4,
21,128,5,
22,1,3,
22,1,4,
22,1,5,
22,2,3,
22,2,4,
22,2,5,
22,4,3,
22,4,4,
22,4,5,
22,8,3,
22,8,4,
22,8,5,
22,16,3,
22,16,4,
22,16,5,
22,32,3,
22,32,4,
22,32,5,
22,64,3,
22,64,4,
22,64,5,
22,128,3,
22,128,4,
22,128,5,
23,1,3,
23,1,4,
23,1,5,
23,2,3,
23,2,4,
23,2,5,
23,4,3,
23,4,4,
23,4,5,
23,8,3,
23,8,4,
23,8,5,
23,16,3,
23,16,4,
23,16,5,
23,32,3,
23,32,4,
23,32,5,
23,64,3,
23,64,4,
23,64,5,
23,128,3,
23,128,4,
23,128,5,
24,1,3,
24,1,4,
24,1,5,
24,2,3,
24,2,4,
24,2,5,
24,4,3,
24,4,4,
24,4,5,
24,8,3,
24,8,4,
24,8,5,
24,16,3,
24,16,4,
24,16,5,
24,32,3,
24,32,4,
24,32,5,
24,64,3,
24,64,4,
24,64,5,
24,128,3,
24,128,4,
24,128,5,
25,1,3,
25,1,4,
25,1,5,
25,2,3,
25,2,4,
25,2,5,
25,4,3,
25,4,4,
25,4,5,
25,8,3,
25,8,4,
25,8,5,
25,16,3,
25,16,4,
25,16,5,
25,32,3,
25,32,4,
25,32,5,
25,64,3,
25,64,4,
25,64,5,
25,128,3,
25,128,4,
25,128,5,
26,1,3,
26,1,4,
26,1,5,
26,2,3,
26,2,4,
26,2,5,
26,4,3,
26,4,4,
26,4,5,
26,8,3,
26,8,4,
26,8,5,
26,16,3,
26,16,4,
26,16,5,
26,32,3,
26,32,4,
26,32,5,
26,64,3,
26,64,4,
26,64,5,
26,128,3,
26,128,4,
26,128,5,
27,1,3,
