1,1,3,4.861337616108358
1,1,4,5.336209250846878
1,1,5,9.75129585294053
2,1,3,11.577748837182298
2,1,4,10.696173385949805
2,1,5,9.884755549952388
3,1,3,6.316644330043346
3,1,4,6.316655757138506
3,1,5,6.281984569970518
4,1,3,5.18712416710332
4,1,4,5.183368937112391
4,1,5,5.177879400085658
5,1,3,6.528609000844881
5,1,4,6.496641039149836
5,1,5,6.469177518039942
6,1,3,6.323115243110806
6,1,4,6.334660813910887
6,1,5,6.2989440727978945
7,1,3,5.901404003845528
7,1,4,5.883954941993579
7,1,5,5.830452010966837
8,1,3,8.18360877991654
8,1,4,8.206645559053868
8,1,5,8.41465954692103
9,1,3,5.894348184810951
9,1,4,5.9194916409906
9,1,5,5.862648901063949
10,1,3,29.747356076026335
10,1,4,24.25414201617241
10,1,5,24.579081731149927
